geoid,school_id,school,sat_g11,transit_min_median
17031031501,609693,WESTINGHOUSE HS,1005.0,72.1
17031031501,609755,YOUNG HS,1297.0,62.4
17031031501,609751,KING HS,939.0,72.6
17031031502,609680,PAYTON HS,1334.0,38.4
17031031502,609678,JONES HS,1276.0,40.4
17031031502,609720,LANE TECH HS,1256.0,33.0
17031031502,609749,NORTHSIDE PREP HS,1303.0,43.8
17031031502,609726,BROOKS HS,1111.0,79.0
17031031502,609694,HANCOCK HS,1078.0,76.8
17031031502,609755,YOUNG HS,1297.0,58.4
17031031502,610391,LINDBLOM HS,1046.0,76.7
17031031502,610547,SOUTH SHORE INTL HS,901.0,65.1
17031031502,609693,WESTINGHOUSE HS,1005.0,68.7
17031031502,609751,KING HS,939.0,70.7
17031031700,609680,PAYTON HS,1334.0,39.3
17031031700,609678,JONES HS,1276.0,41.4
17031031700,609720,LANE TECH HS,1256.0,23.7
17031031700,609749,NORTHSIDE PREP HS,1303.0,37.5
17031031700,609726,BROOKS HS,1111.0,81.0
17031031700,609694,HANCOCK HS,1078.0,77.8
17031031700,610391,LINDBLOM HS,1046.0,77.7
17031031700,609693,WESTINGHOUSE HS,1005.0,62.0
17031031700,609755,YOUNG HS,1297.0,49.8
17031031700,610547,SOUTH SHORE INTL HS,901.0,66.1
17031031700,609751,KING HS,939.0,71.7
17031031800,609680,PAYTON HS,1334.0,42.9
17031031800,609720,LANE TECH HS,1256.0,27.1
17031031800,609678,JONES HS,1276.0,45.0
17031031800,609749,NORTHSIDE PREP HS,1303.0,35.9
17031031800,609726,BROOKS HS,1111.0,90.0
17031031800,609755,YOUNG HS,1297.0,47.9
17031031800,609693,WESTINGHOUSE HS,1005.0,63.6
17031031800,610391,LINDBLOM HS,1046.0,82.4
17031031800,610547,SOUTH SHORE INTL HS,901.0,70.7
17031031800,609694,HANCOCK HS,1078.0,85.3
17031031800,609751,KING HS,939.0,79.7
17031031900,609680,PAYTON HS,1334.0,46.5
17031031900,609678,JONES HS,1276.0,49.8
17031031900,609720,LANE TECH HS,1256.0,28.1
17031031900,609749,NORTHSIDE PREP HS,1303.0,35.8
17031031900,609726,BROOKS HS,1111.0,89.4
17031031900,609693,WESTINGHOUSE HS,1005.0,56.4
17031031900,610391,LINDBLOM HS,1046.0,87.0
17031031900,609755,YOUNG HS,1297.0,46.8
17031031900,610547,SOUTH SHORE INTL HS,901.0,74.5
17031031900,609694,HANCOCK HS,1078.0,88.2
17031031900,609751,KING HS,939.0,80.0
17031032100,609680,PAYTON HS,1334.0,36.0
17031032100,609678,JONES HS,1276.0,38.1
17031032100,609720,LANE TECH HS,1256.0,30.1
17031032100,609694,HANCOCK HS,1078.0,77.6
17031032100,609749,NORTHSIDE PREP HS,1303.0,46.1
17031032100,609726,BROOKS HS,1111.0,78.7
17031032100,610391,LINDBLOM HS,1046.0,75.3
17031032100,609693,WESTINGHOUSE HS,1005.0,61.2
17031032100,609755,YOUNG HS,1297.0,48.0
17031032100,610547,SOUTH SHORE INTL HS,901.0,63.8
17031032100,609751,KING HS,939.0,68.9
17031040100,609720,LANE TECH HS,1256.0,31.8
17031040100,609680,PAYTON HS,1334.0,59.2
17031040100,609749,NORTHSIDE PREP HS,1303.0,32.0
17031040100,609678,JONES HS,1276.0,61.3
17031040100,609726,BROOKS HS,1111.0,103.2
17031040100,609694,HANCOCK HS,1078.0,101.3
17031040100,609693,WESTINGHOUSE HS,1005.0,69.8
17031040100,610391,LINDBLOM HS,1046.0,97.8
17031040100,609751,KING HS,939.0,95.2
17031040100,610547,SOUTH SHORE INTL HS,901.0,88.5
17031040100,609755,YOUNG HS,1297.0,71.8
17031040201,609680,PAYTON HS,1334.0,51.8
17031040201,609720,LANE TECH HS,1256.0,20.3
17031040201,609693,WESTINGHOUSE HS,1005.0,58.8
17031040201,609749,NORTHSIDE PREP HS,1303.0,20.3
17031040201,609678,JONES HS,1276.0,55.8
17031040201,610391,LINDBLOM HS,1046.0,90.5
17031040201,609694,HANCOCK HS,1078.0,92.1
17031040201,610547,SOUTH SHORE INTL HS,901.0,81.4
17031040201,609751,KING HS,939.0,88.0
17031040201,609755,YOUNG HS,1297.0,62.6
17031040201,609726,BROOKS HS,1111.0,95.3
17031040202,609720,LANE TECH HS,1256.0,22.6
17031040202,609680,PAYTON HS,1334.0,55.9
17031040202,609749,NORTHSIDE PREP HS,1303.0,18.2
17031040202,609693,WESTINGHOUSE HS,1005.0,61.2
17031040202,609678,JONES HS,1276.0,60.9
17031040202,609694,HANCOCK HS,1078.0,92.7
17031040202,610391,LINDBLOM HS,1046.0,90.1
17031040202,610547,SOUTH SHORE INTL HS,901.0,84.2
17031040202,609755,YOUNG HS,1297.0,62.2
17031040202,609751,KING HS,939.0,93.1
17031040202,609726,BROOKS HS,1111.0,102.1
17031040300,609693,WESTINGHOUSE HS,1005.0,58.5
17031040300,609680,PAYTON HS,1334.0,56.2
17031040300,609720,LANE TECH HS,1256.0,26.3
17031040300,609749,NORTHSIDE PREP HS,1303.0,12.2
17031040300,609694,HANCOCK HS,1078.0,95.4
17031040300,609678,JONES HS,1276.0,57.9
17031040300,610391,LINDBLOM HS,1046.0,93.6
17031040300,610547,SOUTH SHORE INTL HS,901.0,82.6
17031040300,609751,KING HS,939.0,91.5
17031040300,609726,BROOKS HS,1111.0,100.5
17031040300,609755,YOUNG HS,1297.0,66.3
17031040401,609680,PAYTON HS,1334.0,52.0
17031040401,609720,LANE TECH HS,1256.0,19.6
17031040401,609678,JONES HS,1276.0,54.2
17031040401,609693,WESTINGHOUSE HS,1005.0,60.4
17031040401,609749,NORTHSIDE PREP HS,1303.0,21.3
17031040401,609694,HANCOCK HS,1078.0,90.2
17031040401,610391,LINDBLOM HS,1046.0,89.3
17031040401,610547,SOUTH SHORE INTL HS,901.0,78.9
17031040401,609755,YOUNG HS,1297.0,61.4
17031040401,609726,BROOKS HS,1111.0,93.4
17031040401,609751,KING HS,939.0,87.5
17031040402,609680,PAYTON HS,1334.0,48.8
17031040402,609720,LANE TECH HS,1256.0,26.1
17031040402,609678,JONES HS,1276.0,52.4
17031040402,609749,NORTHSIDE PREP HS,1303.0,24.1
17031040402,609693,WESTINGHOUSE HS,1005.0,63.5
17031040402,609726,BROOKS HS,1111.0,91.7
17031040402,610547,SOUTH SHORE INTL HS,901.0,77.1
17031040402,609755,YOUNG HS,1297.0,59.0
17031040402,609694,HANCOCK HS,1078.0,88.4
17031040402,610391,LINDBLOM HS,1046.0,90.6
17031040402,609751,KING HS,939.0,84.0
17031040600,609680,PAYTON HS,1334.0,45.3
17031040600,609720,LANE TECH HS,1256.0,17.8
17031040600,609678,JONES HS,1276.0,49.8
17031040600,609749,NORTHSIDE PREP HS,1303.0,29.9
17031040600,609693,WESTINGHOUSE HS,1005.0,55.5
17031040600,609694,HANCOCK HS,1078.0,86.6
17031040600,610391,LINDBLOM HS,1046.0,85.1
17031040600,610547,SOUTH SHORE INTL HS,901.0,74.5
17031040600,609755,YOUNG HS,1297.0,58.5
17031040600,609726,BROOKS HS,1111.0,89.0
17031040600,609751,KING HS,939.0,82.1
17031040700,609680,PAYTON HS,1334.0,44.0
17031040700,609720,LANE TECH HS,1256.0,18.1
17031040700,609693,WESTINGHOUSE HS,1005.0,55.7
17031040700,609749,NORTHSIDE PREP HS,1303.0,25.1
17031040700,609678,JONES HS,1276.0,52.7
17031040700,609694,HANCOCK HS,1078.0,85.3
17031040700,610547,SOUTH SHORE INTL HS,901.0,73.7
17031040700,610391,LINDBLOM HS,1046.0,85.4
17031040700,609726,BROOKS HS,1111.0,89.6
17031040700,609755,YOUNG HS,1297.0,57.2
17031040700,609751,KING HS,939.0,80.9
17031040800,609680,PAYTON HS,1334.0,46.2
17031040800,609720,LANE TECH HS,1256.0,15.3
17031040800,609678,JONES HS,1276.0,54.8
17031040800,609693,WESTINGHOUSE HS,1005.0,53.0
17031040800,609749,NORTHSIDE PREP HS,1303.0,29.6
17031040800,609694,HANCOCK HS,1078.0,86.5
17031040800,610391,LINDBLOM HS,1046.0,84.4
17031040800,610547,SOUTH SHORE INTL HS,901.0,75.9
17031040800,609755,YOUNG HS,1297.0,58.5
17031040800,609726,BROOKS HS,1111.0,91.8
17031040800,609751,KING HS,939.0,83.1
17031040900,609680,PAYTON HS,1334.0,48.1
17031040900,609720,LANE TECH HS,1256.0,16.6
17031040900,609678,JONES HS,1276.0,55.4
17031040900,609693,WESTINGHOUSE HS,1005.0,54.2
17031040900,609749,NORTHSIDE PREP HS,1303.0,31.3
17031040900,609694,HANCOCK HS,1078.0,88.4
17031040900,610391,LINDBLOM HS,1046.0,85.6
17031040900,610547,SOUTH SHORE INTL HS,901.0,77.8
17031040900,609755,YOUNG HS,1297.0,57.2
17031040900,609726,BROOKS HS,1111.0,92.2
17031040900,609751,KING HS,939.0,84.3
17031050100,609680,PAYTON HS,1334.0,42.0
17031050100,609720,LANE TECH HS,1256.0,22.5
17031050100,609678,JONES HS,1276.0,50.6
17031050100,609693,WESTINGHOUSE HS,1005.0,56.2
17031050100,609749,NORTHSIDE PREP HS,1303.0,34.2
17031050100,609726,BROOKS HS,1111.0,87.6
17031050100,609755,YOUNG HS,1297.0,48.9
17031050100,610547,SOUTH SHORE INTL HS,901.0,71.7
17031050100,610391,LINDBLOM HS,1046.0,85.4
17031050100,609694,HANCOCK HS,1078.0,83.3
17031050100,609751,KING HS,939.0,79.2
17031050200,609680,PAYTON HS,1334.0,48.5
17031050200,609720,LANE TECH HS,1256.0,13.8
17031050200,609678,JONES HS,1276.0,52.5
17031050200,609693,WESTINGHOUSE HS,1005.0,51.5
17031050200,609749,NORTHSIDE PREP HS,1303.0,33.3
17031050200,610391,LINDBLOM HS,1046.0,86.2
17031050200,609755,YOUNG HS,1297.0,55.8
17031050200,610547,SOUTH SHORE INTL HS,901.0,78.2
17031050200,609726,BROOKS HS,1111.0,92.1
17031050200,609694,HANCOCK HS,1078.0,87.5
17031050200,609751,KING HS,939.0,83.9
17031050300,609680,PAYTON HS,1334.0,52.4
17031050300,609720,LANE TECH HS,1256.0,9.7
17031050300,609693,WESTINGHOUSE HS,1005.0,47.4
17031050300,609678,JONES HS,1276.0,55.0
17031050300,609749,NORTHSIDE PREP HS,1303.0,31.4
17031050300,610391,LINDBLOM HS,1046.0,81.2
17031050300,609755,YOUNG HS,1297.0,52.8
17031050300,610547,SOUTH SHORE INTL HS,901.0,77.5
17031050300,609726,BROOKS HS,1111.0,96.0
17031050300,609694,HANCOCK HS,1078.0,83.7
17031050300,609751,KING HS,939.0,86.6
17031050500,609680,PAYTON HS,1334.0,45.8
17031050500,609720,LANE TECH HS,1256.0,9.7
17031050500,609678,JONES HS,1276.0,48.7
17031050500,609693,WESTINGHOUSE HS,1005.0,48.3
17031050500,609749,NORTHSIDE PREP HS,1303.0,36.9
17031050500,609755,YOUNG HS,1297.0,51.3
17031050500,610547,SOUTH SHORE INTL HS,901.0,76.8
17031050500,609726,BROOKS HS,1111.0,90.1
17031050500,609694,HANCOCK HS,1078.0,84.3
17031050500,610391,LINDBLOM HS,1046.0,82.8
17031050500,609751,KING HS,939.0,82.9
17031050600,609680,PAYTON HS,1334.0,41.0
17031050600,609678,JONES HS,1276.0,46.2
17031050600,609720,LANE TECH HS,1256.0,13.9
17031050600,609693,WESTINGHOUSE HS,1005.0,52.1
17031050600,609749,NORTHSIDE PREP HS,1303.0,39.6
17031050600,609726,BROOKS HS,1111.0,86.6
17031050600,609755,YOUNG HS,1297.0,46.0
17031050600,610547,SOUTH SHORE INTL HS,901.0,70.7
17031050600,609694,HANCOCK HS,1078.0,82.3
17031050600,610391,LINDBLOM HS,1046.0,84.4
17031050600,609751,KING HS,939.0,78.2
17031050700,609680,PAYTON HS,1334.0,39.3
17031050700,609720,LANE TECH HS,1256.0,11.0
17031050700,609678,JONES HS,1276.0,42.1
17031050700,609693,WESTINGHOUSE HS,1005.0,49.2
17031050700,609749,NORTHSIDE PREP HS,1303.0,37.2
17031050700,609755,YOUNG HS,1297.0,44.0
17031050700,609726,BROOKS HS,1111.0,84.9
17031050700,610547,SOUTH SHORE INTL HS,901.0,68.9
17031050700,609694,HANCOCK HS,1078.0,78.8
17031050700,610391,LINDBLOM HS,1046.0,80.5
17031050700,609751,KING HS,939.0,75.6
17031050800,609680,PAYTON HS,1334.0,42.9
17031050800,609720,LANE TECH HS,1256.0,8.3
17031050800,609678,JONES HS,1276.0,44.6
17031050800,609693,WESTINGHOUSE HS,1005.0,47.1
17031050800,609749,NORTHSIDE PREP HS,1303.0,37.0
17031050800,609755,YOUNG HS,1297.0,46.1
17031050800,610547,SOUTH SHORE INTL HS,901.0,72.6
17031050800,609726,BROOKS HS,1111.0,85.5
17031050800,609694,HANCOCK HS,1078.0,83.0
17031050800,610391,LINDBLOM HS,1046.0,81.7
17031050800,609751,KING HS,939.0,79.4
17031050900,609720,LANE TECH HS,1256.0,8.4
17031050900,609680,PAYTON HS,1334.0,44.0
17031050900,609693,WESTINGHOUSE HS,1005.0,44.8
17031050900,609678,JONES HS,1276.0,46.9
17031050900,609749,NORTHSIDE PREP HS,1303.0,34.6
17031050900,609755,YOUNG HS,1297.0,49.1
17031050900,610547,SOUTH SHORE INTL HS,901.0,71.7
17031050900,609726,BROOKS HS,1111.0,87.9
17031050900,609694,HANCOCK HS,1078.0,79.0
17031050900,610391,LINDBLOM HS,1046.0,76.4
17031050900,609751,KING HS,939.0,80.3
17031051000,609680,PAYTON HS,1334.0,48.9
17031051000,609693,WESTINGHOUSE HS,1005.0,44.6
17031051000,609720,LANE TECH HS,1256.0,13.5
17031051000,609678,JONES HS,1276.0,49.4
17031051000,609749,NORTHSIDE PREP HS,1303.0,38.3
17031051000,609755,YOUNG HS,1297.0,47.2
17031051000,610547,SOUTH SHORE INTL HS,901.0,69.6
17031051000,609726,BROOKS HS,1111.0,90.0
17031051000,609694,HANCOCK HS,1078.0,76.9
17031051000,610391,LINDBLOM HS,1046.0,74.9
17031051000,609751,KING HS,939.0,78.7
17031051100,609680,PAYTON HS,1334.0,46.4
17031051100,609678,JONES HS,1276.0,48.6
17031051100,609720,LANE TECH HS,1256.0,13.6
17031051100,609693,WESTINGHOUSE HS,1005.0,44.4
17031051100,609749,NORTHSIDE PREP HS,1303.0,42.1
17031051100,609755,YOUNG HS,1297.0,44.9
17031051100,610547,SOUTH SHORE INTL HS,901.0,72.3
17031051100,609726,BROOKS HS,1111.0,87.8
17031051100,609694,HANCOCK HS,1078.0,81.0
17031051100,610391,LINDBLOM HS,1046.0,80.1
17031051100,609751,KING HS,939.0,77.9
17031051200,609680,PAYTON HS,1334.0,41.2
17031051200,609678,JONES HS,1276.0,46.8
17031051200,609720,LANE TECH HS,1256.0,16.4
17031051200,609693,WESTINGHOUSE HS,1005.0,48.6
17031051200,609749,NORTHSIDE PREP HS,1303.0,42.8
17031051200,609755,YOUNG HS,1297.0,41.5
17031051200,609726,BROOKS HS,1111.0,85.9
17031051200,610547,SOUTH SHORE INTL HS,901.0,70.9
17031051200,610391,LINDBLOM HS,1046.0,82.0
17031051200,609694,HANCOCK HS,1078.0,81.5
17031051200,609751,KING HS,939.0,78.1
17031051300,609680,PAYTON HS,1334.0,44.6
17031051300,609693,WESTINGHOUSE HS,1005.0,44.1
17031051300,609720,LANE TECH HS,1256.0,20.9
17031051300,609678,JONES HS,1276.0,47.4
17031051300,609749,NORTHSIDE PREP HS,1303.0,44.2
17031051300,609755,YOUNG HS,1297.0,38.0
17031051300,609726,BROOKS HS,1111.0,88.0
17031051300,610547,SOUTH SHORE INTL HS,901.0,69.7
17031051300,609751,KING HS,939.0,75.2
17031051300,609694,HANCOCK HS,1078.0,81.2
17031051300,610391,LINDBLOM HS,1046.0,80.6
17031051400,609680,PAYTON HS,1334.0,47.6
17031051400,609693,WESTINGHOUSE HS,1005.0,43.7
17031051400,609720,LANE TECH HS,1256.0,18.4
17031051400,609678,JONES HS,1276.0,48.5
17031051400,609749,NORTHSIDE PREP HS,1303.0,42.9
17031051400,609755,YOUNG HS,1297.0,42.2
17031051400,610547,SOUTH SHORE INTL HS,901.0,70.5
17031051400,609726,BROOKS HS,1111.0,91.0
17031051400,609694,HANCOCK HS,1078.0,81.3
17031051400,609751,KING HS,939.0,76.0
17031051400,610391,LINDBLOM HS,1046.0,80.0
17031060100,609680,PAYTON HS,1334.0,42.5
17031060100,609678,JONES HS,1276.0,45.1
17031060100,609720,LANE TECH HS,1256.0,25.3
17031060100,609693,WESTINGHOUSE HS,1005.0,57.3
17031060100,609749,NORTHSIDE PREP HS,1303.0,40.6
17031060100,609726,BROOKS HS,1111.0,86.2
17031060100,610391,LINDBLOM HS,1046.0,81.8
17031060100,609755,YOUNG HS,1297.0,45.2
17031060100,610547,SOUTH SHORE INTL HS,901.0,69.7
17031060100,609694,HANCOCK HS,1078.0,83.9
17031060100,609751,KING HS,939.0,75.8
17031060200,609680,PAYTON HS,1334.0,44.7
17031060200,609720,LANE TECH HS,1256.0,24.0
17031060200,609678,JONES HS,1276.0,47.7
17031060200,609749,NORTHSIDE PREP HS,1303.0,37.9
17031060200,609693,WESTINGHOUSE HS,1005.0,56.7
17031060200,609726,BROOKS HS,1111.0,87.9
17031060200,609755,YOUNG HS,1297.0,43.5
17031060200,610391,LINDBLOM HS,1046.0,86.9
17031060200,610547,SOUTH SHORE INTL HS,901.0,73.0
17031060200,609694,HANCOCK HS,1078.0,86.7
17031060200,609751,KING HS,939.0,79.9
17031060300,609680,PAYTON HS,1334.0,43.9
17031060300,609720,LANE TECH HS,1256.0,15.1
17031060300,609678,JONES HS,1276.0,44.1
17031060300,609749,NORTHSIDE PREP HS,1303.0,41.3
17031060300,609693,WESTINGHOUSE HS,1005.0,52.4
17031060300,609726,BROOKS HS,1111.0,85.8
17031060300,609755,YOUNG HS,1297.0,40.0
17031060300,610547,SOUTH SHORE INTL HS,901.0,70.9
17031060300,610391,LINDBLOM HS,1046.0,82.5
17031060300,609694,HANCOCK HS,1078.0,82.5
17031060300,609751,KING HS,939.0,78.3
17031060400,609680,PAYTON HS,1334.0,43.0
17031060400,609720,LANE TECH HS,1256.0,17.0
17031060400,609678,JONES HS,1276.0,42.1
17031060400,609749,NORTHSIDE PREP HS,1303.0,45.5
17031060400,609693,WESTINGHOUSE HS,1005.0,51.7
17031060400,609726,BROOKS HS,1111.0,86.2
17031060400,609755,YOUNG HS,1297.0,40.8
17031060400,610547,SOUTH SHORE INTL HS,901.0,70.1
17031060400,609751,KING HS,939.0,76.7
17031060400,610391,LINDBLOM HS,1046.0,82.0
17031060400,609694,HANCOCK HS,1078.0,78.7
17031060500,609680,PAYTON HS,1334.0,37.4
17031060500,609678,JONES HS,1276.0,40.2
17031060500,609720,LANE TECH HS,1256.0,22.2
17031060500,609749,NORTHSIDE PREP HS,1303.0,37.7
17031060500,609726,BROOKS HS,1111.0,79.9
17031060500,609693,WESTINGHOUSE HS,1005.0,55.7
17031060500,609755,YOUNG HS,1297.0,43.1
17031060500,610547,SOUTH SHORE INTL HS,901.0,66.0
17031060500,609751,KING HS,939.0,72.3
17031060500,609694,HANCOCK HS,1078.0,77.8
17031060500,610391,LINDBLOM HS,1046.0,77.5
17031060800,609680,PAYTON HS,1334.0,33.3
17031060800,609678,JONES HS,1276.0,38.7
17031060800,609720,LANE TECH HS,1256.0,30.6
17031060800,609694,HANCOCK HS,1078.0,74.9
17031060800,609726,BROOKS HS,1111.0,83.9
17031060800,609749,NORTHSIDE PREP HS,1303.0,46.1
17031060800,609693,WESTINGHOUSE HS,1005.0,64.0
17031060800,609755,YOUNG HS,1297.0,54.2
17031060800,610547,SOUTH SHORE INTL HS,901.0,59.7
17031060800,610391,LINDBLOM HS,1046.0,76.8
17031060800,609751,KING HS,939.0,64.0
17031060900,609680,PAYTON HS,1334.0,38.8
17031060900,609720,LANE TECH HS,1256.0,27.2
17031060900,609678,JONES HS,1276.0,42.2
17031060900,609749,NORTHSIDE PREP HS,1303.0,53.9
17031060900,609726,BROOKS HS,1111.0,82.1
17031060900,610547,SOUTH SHORE INTL HS,901.0,65.0
17031060900,609755,YOUNG HS,1297.0,55.7
17031060900,609693,WESTINGHOUSE HS,1005.0,64.2
17031060900,609751,KING HS,939.0,68.5
17031060900,609694,HANCOCK HS,1078.0,83.2
17031060900,610391,LINDBLOM HS,1046.0,80.1
17031061000,609680,PAYTON HS,1334.0,30.6
17031061000,609678,JONES HS,1276.0,32.6
17031061000,609720,LANE TECH HS,1256.0,19.7
17031061000,609726,BROOKS HS,1111.0,72.3
17031061000,609749,NORTHSIDE PREP HS,1303.0,45.9
17031061000,609693,WESTINGHOUSE HS,1005.0,56.7
17031061000,609755,YOUNG HS,1297.0,50.4
17031061000,610547,SOUTH SHORE INTL HS,901.0,57.4
17031061000,609694,HANCOCK HS,1078.0,69.2
17031061000,609751,KING HS,939.0,64.0
17031061000,610391,LINDBLOM HS,1046.0,68.9
17031061100,609680,PAYTON HS,1334.0,31.9
17031061100,609678,JONES HS,1276.0,34.0
17031061100,609720,LANE TECH HS,1256.0,19.6
17031061100,609726,BROOKS HS,1111.0,73.6
17031061100,609749,NORTHSIDE PREP HS,1303.0,41.1
17031061100,609693,WESTINGHOUSE HS,1005.0,56.6
17031061100,609755,YOUNG HS,1297.0,50.6
17031061100,610547,SOUTH SHORE INTL HS,901.0,58.7
17031061100,609694,HANCOCK HS,1078.0,70.6
17031061100,609751,KING HS,939.0,65.4
17031061100,610391,LINDBLOM HS,1046.0,70.2
17031061200,609680,PAYTON HS,1334.0,36.8
17031061200,609720,LANE TECH HS,1256.0,16.0
17031061200,609678,JONES HS,1276.0,39.3
17031061200,609726,BROOKS HS,1111.0,78.0
17031061200,609749,NORTHSIDE PREP HS,1303.0,42.2
17031061200,609693,WESTINGHOUSE HS,1005.0,53.1
17031061200,609755,YOUNG HS,1297.0,45.5
17031061200,610547,SOUTH SHORE INTL HS,901.0,64.0
17031061200,609694,HANCOCK HS,1078.0,75.9
17031061200,609751,KING HS,939.0,70.7
17031061200,610391,LINDBLOM HS,1046.0,75.6
17031061500,609680,PAYTON HS,1334.0,35.6
17031061500,609678,JONES HS,1276.0,40.3
17031061500,609720,LANE TECH HS,1256.0,16.0
17031061500,609749,NORTHSIDE PREP HS,1303.0,40.8
17031061500,609726,BROOKS HS,1111.0,78.9
17031061500,609693,WESTINGHOUSE HS,1005.0,53.7
17031061500,609755,YOUNG HS,1297.0,44.3
17031061500,610547,SOUTH SHORE INTL HS,901.0,65.0
17031061500,609694,HANCOCK HS,1078.0,77.1
17031061500,609751,KING HS,939.0,71.6
17031061500,610391,LINDBLOM HS,1046.0,76.5
17031061800,609680,PAYTON HS,1334.0,35.4
17031061800,609678,JONES HS,1276.0,37.5
17031061800,609720,LANE TECH HS,1256.0,21.1
17031061800,609726,BROOKS HS,1111.0,77.1
17031061800,609749,NORTHSIDE PREP HS,1303.0,49.3
17031061800,609693,WESTINGHOUSE HS,1005.0,58.1
17031061800,609755,YOUNG HS,1297.0,51.6
17031061800,610547,SOUTH SHORE INTL HS,901.0,62.2
17031061800,609751,KING HS,939.0,68.9
17031061800,609694,HANCOCK HS,1078.0,74.1
17031061800,610391,LINDBLOM HS,1046.0,73.8
17031061901,609680,PAYTON HS,1334.0,32.2
17031061901,609678,JONES HS,1276.0,37.4
17031061901,609720,LANE TECH HS,1256.0,27.6
17031061901,609726,BROOKS HS,1111.0,79.2
17031061901,609749,NORTHSIDE PREP HS,1303.0,52.8
17031061901,609693,WESTINGHOUSE HS,1005.0,60.7
17031061901,609755,YOUNG HS,1297.0,49.8
17031061901,610547,SOUTH SHORE INTL HS,901.0,56.0
17031061901,609751,KING HS,939.0,64.0
17031061901,609694,HANCOCK HS,1078.0,76.5
17031061901,610391,LINDBLOM HS,1046.0,75.9
17031061902,609680,PAYTON HS,1334.0,41.6
17031061902,609678,JONES HS,1276.0,44.5
17031061902,609720,LANE TECH HS,1256.0,28.7
17031061902,609726,BROOKS HS,1111.0,87.7
17031061902,609749,NORTHSIDE PREP HS,1303.0,56.1
17031061902,609693,WESTINGHOUSE HS,1005.0,67.4
17031061902,609755,YOUNG HS,1297.0,58.5
17031061902,610547,SOUTH SHORE INTL HS,901.0,67.8
17031061902,609751,KING HS,939.0,73.2
17031061902,609694,HANCOCK HS,1078.0,84.8
17031061902,610391,LINDBLOM HS,1046.0,81.6
17031062000,609680,PAYTON HS,1334.0,34.6
17031062000,609678,JONES HS,1276.0,39.5
17031062000,609720,LANE TECH HS,1256.0,25.5
17031062000,609726,BROOKS HS,1111.0,78.3
17031062000,609749,NORTHSIDE PREP HS,1303.0,50.5
17031062000,609693,WESTINGHOUSE HS,1005.0,59.5
17031062000,609755,YOUNG HS,1297.0,51.1
17031062000,610547,SOUTH SHORE INTL HS,901.0,61.3
17031062000,609751,KING HS,939.0,68.3
17031062000,609694,HANCOCK HS,1078.0,79.0
17031062000,610391,LINDBLOM HS,1046.0,76.7
17031062100,609680,PAYTON HS,1334.0,31.9
17031062100,609678,JONES HS,1276.0,36.5
17031062100,609720,LANE TECH HS,1256.0,23.7
17031062100,609726,BROOKS HS,1111.0,76.8
17031062100,609749,NORTHSIDE PREP HS,1303.0,44.9
17031062100,609693,WESTINGHOUSE HS,1005.0,58.4
17031062100,609755,YOUNG HS,1297.0,50.3
17031062100,610547,SOUTH SHORE INTL HS,901.0,61.2
17031062100,609751,KING HS,939.0,68.5
17031062100,609694,HANCOCK HS,1078.0,73.7
17031062100,610391,LINDBLOM HS,1046.0,72.8
17031062200,609680,PAYTON HS,1334.0,34.5
17031062200,609678,JONES HS,1276.0,36.6
17031062200,609720,LANE TECH HS,1256.0,23.0
17031062200,609749,NORTHSIDE PREP HS,1303.0,45.5
17031062200,609726,BROOKS HS,1111.0,76.2
17031062200,609693,WESTINGHOUSE HS,1005.0,55.3
17031062200,609755,YOUNG HS,1297.0,46.2
17031062200,610547,SOUTH SHORE INTL HS,901.0,61.3
17031062200,609751,KING HS,939.0,68.0
17031062200,609694,HANCOCK HS,1078.0,73.1
17031062200,610391,LINDBLOM HS,1046.0,72.8
17031062300,609680,PAYTON HS,1334.0,36.8
17031062300,609678,JONES HS,1276.0,40.4
17031062300,609720,LANE TECH HS,1256.0,21.5
17031062300,609749,NORTHSIDE PREP HS,1303.0,41.7
17031062300,609726,BROOKS HS,1111.0,79.0
17031062300,609693,WESTINGHOUSE HS,1005.0,53.0
17031062300,609755,YOUNG HS,1297.0,43.2
17031062300,610547,SOUTH SHORE INTL HS,901.0,65.0
17031062300,609751,KING HS,939.0,71.7
17031062300,609694,HANCOCK HS,1078.0,78.3
17031062300,610391,LINDBLOM HS,1046.0,76.6
17031062400,609680,PAYTON HS,1334.0,37.1
17031062400,609678,JONES HS,1276.0,40.7
17031062400,609720,LANE TECH HS,1256.0,19.9
17031062400,609693,WESTINGHOUSE HS,1005.0,50.5
17031062400,609749,NORTHSIDE PREP HS,1303.0,42.0
17031062400,609726,BROOKS HS,1111.0,82.3
17031062400,609755,YOUNG HS,1297.0,38.2
