geoid,school_id,school,sat_g11,drive_min,drive_mi
17031190701,609755,YOUNG HS,1297.0,16.8,7.64
17031190701,610391,LINDBLOM HS,1046.0,29.5,14.3
17031190701,610547,SOUTH SHORE INTL HS,901.0,33.1,19.49
17031190702,609678,JONES HS,1276.0,18.5,9.39
17031190702,609680,PAYTON HS,1334.0,15.2,7.57
17031190702,609693,WESTINGHOUSE HS,1005.0,10.2,4.57
17031190702,609694,HANCOCK HS,1078.0,22.2,10.81
17031190702,609720,LANE TECH HS,1256.0,11.2,5.3
17031190702,609726,BROOKS HS,1111.0,35.0,21.95
17031190702,609749,NORTHSIDE PREP HS,1303.0,13.4,6.83
17031190702,609751,KING HS,939.0,25.4,14.33
17031190702,609755,YOUNG HS,1297.0,15.8,7.39
17031190702,610391,LINDBLOM HS,1046.0,28.5,14.05
17031190702,610547,SOUTH SHORE INTL HS,901.0,32.1,19.24
17031190800,609678,JONES HS,1276.0,18.0,8.99
17031190800,609680,PAYTON HS,1334.0,14.7,7.16
17031190800,609693,WESTINGHOUSE HS,1005.0,10.2,4.32
17031190800,609694,HANCOCK HS,1078.0,22.1,10.56
17031190800,609720,LANE TECH HS,1256.0,10.6,4.9
17031190800,609726,BROOKS HS,1111.0,34.5,21.55
17031190800,609749,NORTHSIDE PREP HS,1303.0,12.9,6.43
17031190800,609751,KING HS,939.0,24.9,13.93
17031190800,609755,YOUNG HS,1297.0,15.4,7.67
17031190800,610391,LINDBLOM HS,1046.0,28.4,13.8
17031190800,610547,SOUTH SHORE INTL HS,901.0,31.5,18.84
17031190900,609678,JONES HS,1276.0,17.2,8.61
17031190900,609680,PAYTON HS,1334.0,13.9,6.79
17031190900,609693,WESTINGHOUSE HS,1005.0,9.5,4.2
17031190900,609694,HANCOCK HS,1078.0,21.5,10.43
17031190900,609720,LANE TECH HS,1256.0,9.5,4.02
17031190900,609726,BROOKS HS,1111.0,33.7,21.17
17031190900,609749,NORTHSIDE PREP HS,1303.0,11.8,5.55
17031190900,609751,KING HS,939.0,24.1,13.55
17031190900,609755,YOUNG HS,1297.0,14.7,7.29
17031190900,610391,LINDBLOM HS,1046.0,27.8,13.68
17031190900,610547,SOUTH SHORE INTL HS,901.0,30.8,18.46
17031191000,609678,JONES HS,1276.0,17.2,8.64
17031191000,609680,PAYTON HS,1334.0,13.4,6.8
17031191000,609693,WESTINGHOUSE HS,1005.0,8.5,3.66
17031191000,609694,HANCOCK HS,1078.0,20.4,9.89
17031191000,609720,LANE TECH HS,1256.0,10.2,4.62
17031191000,609726,BROOKS HS,1111.0,33.7,21.19
17031191000,609749,NORTHSIDE PREP HS,1303.0,12.5,6.15
17031191000,609751,KING HS,939.0,24.1,13.57
17031191000,609755,YOUNG HS,1297.0,14.0,6.47
17031191000,610391,LINDBLOM HS,1046.0,26.7,13.14
17031191000,610547,SOUTH SHORE INTL HS,901.0,30.8,18.48
17031191100,609678,JONES HS,1276.0,17.1,8.75
17031191100,609680,PAYTON HS,1334.0,13.4,6.91
17031191100,609693,WESTINGHOUSE HS,1005.0,8.4,3.77
17031191100,609694,HANCOCK HS,1078.0,20.4,10.0
17031191100,609720,LANE TECH HS,1256.0,11.4,5.38
17031191100,609726,BROOKS HS,1111.0,33.6,21.3
17031191100,609749,NORTHSIDE PREP HS,1303.0,13.7,6.91
17031191100,609751,KING HS,939.0,24.0,13.68
17031191100,609755,YOUNG HS,1297.0,14.0,6.58
17031191100,610391,LINDBLOM HS,1046.0,26.7,13.25
17031191100,610547,SOUTH SHORE INTL HS,901.0,30.7,18.59
17031191200,609678,JONES HS,1276.0,17.6,9.08
17031191200,609680,PAYTON HS,1334.0,13.8,7.24
17031191200,609693,WESTINGHOUSE HS,1005.0,8.9,4.1
17031191200,609694,HANCOCK HS,1078.0,20.8,10.33
17031191200,609720,LANE TECH HS,1256.0,12.3,5.86
17031191200,609726,BROOKS HS,1111.0,34.1,21.63
17031191200,609749,NORTHSIDE PREP HS,1303.0,14.6,7.4
17031191200,609751,KING HS,939.0,24.5,14.01
17031191200,609755,YOUNG HS,1297.0,14.4,6.91
17031191200,610391,LINDBLOM HS,1046.0,27.1,13.58
17031191200,610547,SOUTH SHORE INTL HS,901.0,31.2,18.92
17031191301,609678,JONES HS,1276.0,19.3,10.02
17031191301,609680,PAYTON HS,1334.0,15.6,8.19
17031191301,609693,WESTINGHOUSE HS,1005.0,10.6,5.04
17031191301,609694,HANCOCK HS,1078.0,22.6,11.28
17031191301,609720,LANE TECH HS,1256.0,13.6,6.4
17031191301,609726,BROOKS HS,1111.0,35.9,22.58
17031191301,609749,NORTHSIDE PREP HS,1303.0,15.9,7.93
17031191301,609751,KING HS,939.0,26.3,14.96
17031191301,609755,YOUNG HS,1297.0,16.2,7.86
17031191301,610391,LINDBLOM HS,1046.0,28.9,14.52
17031191301,610547,SOUTH SHORE INTL HS,901.0,32.9,19.87
17031191302,609678,JONES HS,1276.0,18.3,9.46
17031191302,609680,PAYTON HS,1334.0,14.5,7.63
17031191302,609693,WESTINGHOUSE HS,1005.0,9.6,4.49
17031191302,609694,HANCOCK HS,1078.0,21.6,10.72
17031191302,609720,LANE TECH HS,1256.0,12.6,5.93
17031191302,609726,BROOKS HS,1111.0,34.8,22.02
17031191302,609749,NORTHSIDE PREP HS,1303.0,14.8,7.46
17031191302,609751,KING HS,939.0,25.2,14.4
17031191302,609755,YOUNG HS,1297.0,15.2,7.3
17031191302,610391,LINDBLOM HS,1046.0,27.8,13.96
17031191302,610547,SOUTH SHORE INTL HS,901.0,31.9,19.31
17031200100,609678,JONES HS,1276.0,16.6,8.76
17031200100,609680,PAYTON HS,1334.0,13.2,6.93
17031200100,609693,WESTINGHOUSE HS,1005.0,10.4,4.38
17031200100,609694,HANCOCK HS,1078.0,22.4,10.61
17031200100,609720,LANE TECH HS,1256.0,7.5,3.19
17031200100,609726,BROOKS HS,1111.0,33.1,21.31
17031200100,609749,NORTHSIDE PREP HS,1303.0,9.8,4.72
17031200100,609751,KING HS,939.0,23.5,13.69
17031200100,609755,YOUNG HS,1297.0,14.0,7.43
17031200100,610391,LINDBLOM HS,1046.0,27.6,16.96
17031200100,610547,SOUTH SHORE INTL HS,901.0,30.1,18.6
17031200200,609678,JONES HS,1276.0,16.4,8.18
17031200200,609680,PAYTON HS,1334.0,13.1,6.36
17031200200,609693,WESTINGHOUSE HS,1005.0,8.6,3.77
17031200200,609694,HANCOCK HS,1078.0,20.6,10.01
17031200200,609720,LANE TECH HS,1256.0,8.0,3.59
17031200200,609726,BROOKS HS,1111.0,33.0,20.74
17031200200,609749,NORTHSIDE PREP HS,1303.0,10.3,5.12
17031200200,609751,KING HS,939.0,23.4,13.12
17031200200,609755,YOUNG HS,1297.0,13.9,6.86
17031200200,610391,LINDBLOM HS,1046.0,26.9,13.25
17031200200,610547,SOUTH SHORE INTL HS,901.0,30.0,18.03
17031200300,609678,JONES HS,1276.0,16.2,8.05
17031200300,609680,PAYTON HS,1334.0,12.9,6.22
17031200300,609693,WESTINGHOUSE HS,1005.0,8.0,3.33
17031200300,609694,HANCOCK HS,1078.0,19.9,9.56
17031200300,609720,LANE TECH HS,1256.0,8.9,3.95
17031200300,609726,BROOKS HS,1111.0,32.7,20.61
17031200300,609749,NORTHSIDE PREP HS,1303.0,11.2,5.49
17031200300,609751,KING HS,939.0,23.1,12.98
17031200300,609755,YOUNG HS,1297.0,13.5,6.14
17031200300,610391,LINDBLOM HS,1046.0,26.2,12.81
17031200300,610547,SOUTH SHORE INTL HS,901.0,29.8,17.89
17031200401,609678,JONES HS,1276.0,16.3,8.26
17031200401,609680,PAYTON HS,1334.0,12.6,6.43
17031200401,609693,WESTINGHOUSE HS,1005.0,7.5,3.28
17031200401,609694,HANCOCK HS,1078.0,19.4,9.52
17031200401,609720,LANE TECH HS,1256.0,10.2,4.69
17031200401,609726,BROOKS HS,1111.0,32.8,20.82
17031200401,609749,NORTHSIDE PREP HS,1303.0,12.5,6.22
17031200401,609751,KING HS,939.0,23.2,13.2
17031200401,609755,YOUNG HS,1297.0,13.0,6.1
17031200401,610391,LINDBLOM HS,1046.0,25.7,12.76
17031200401,610547,SOUTH SHORE INTL HS,901.0,29.9,18.11
17031200402,609678,JONES HS,1276.0,16.3,8.02
17031200402,609680,PAYTON HS,1334.0,12.5,6.19
17031200402,609693,WESTINGHOUSE HS,1005.0,7.4,3.04
17031200402,609694,HANCOCK HS,1078.0,19.4,9.28
17031200402,609720,LANE TECH HS,1256.0,9.2,3.94
17031200402,609726,BROOKS HS,1111.0,32.8,20.58
17031200402,609749,NORTHSIDE PREP HS,1303.0,11.5,5.47
17031200402,609751,KING HS,939.0,23.2,12.96
17031200402,609755,YOUNG HS,1297.0,13.0,5.86
17031200402,610391,LINDBLOM HS,1046.0,25.7,12.52
17031200402,610547,SOUTH SHORE INTL HS,901.0,29.9,17.87
17031210100,609678,JONES HS,1276.0,14.7,7.35
17031210100,609680,PAYTON HS,1334.0,11.4,5.52
17031210100,609693,WESTINGHOUSE HS,1005.0,11.8,4.73
17031210100,609694,HANCOCK HS,1078.0,25.8,12.3
17031210100,609720,LANE TECH HS,1256.0,1.9,0.6
17031210100,609726,BROOKS HS,1111.0,31.2,19.91
17031210100,609749,NORTHSIDE PREP HS,1303.0,6.4,2.88
17031210100,609751,KING HS,939.0,21.6,12.29
17031210100,609755,YOUNG HS,1297.0,12.2,6.03
17031210100,610391,LINDBLOM HS,1046.0,25.8,15.55
17031210100,610547,SOUTH SHORE INTL HS,901.0,28.3,17.2
17031210400,609678,JONES HS,1276.0,16.2,8.52
17031210400,609680,PAYTON HS,1334.0,12.9,6.7
17031210400,609693,WESTINGHOUSE HS,1005.0,9.3,4.02
17031210400,609694,HANCOCK HS,1078.0,21.3,10.25
17031210400,609720,LANE TECH HS,1256.0,7.0,2.95
17031210400,609726,BROOKS HS,1111.0,32.7,21.08
17031210400,609749,NORTHSIDE PREP HS,1303.0,9.3,4.48
17031210400,609751,KING HS,939.0,23.1,13.46
17031210400,609755,YOUNG HS,1297.0,13.7,7.2
17031210400,610391,LINDBLOM HS,1046.0,27.3,16.72
17031210400,610547,SOUTH SHORE INTL HS,901.0,29.8,18.37
17031210501,609678,JONES HS,1276.0,16.0,8.51
17031210501,609680,PAYTON HS,1334.0,12.7,6.68
17031210501,609693,WESTINGHOUSE HS,1005.0,9.4,4.13
17031210501,609694,HANCOCK HS,1078.0,21.4,10.36
17031210501,609720,LANE TECH HS,1256.0,6.8,2.94
17031210501,609726,BROOKS HS,1111.0,32.5,21.06
17031210501,609749,NORTHSIDE PREP HS,1303.0,9.1,4.47
17031210501,609751,KING HS,939.0,22.9,13.44
17031210501,609755,YOUNG HS,1297.0,13.5,7.18
17031210501,610391,LINDBLOM HS,1046.0,27.1,16.71
17031210501,610547,SOUTH SHORE INTL HS,901.0,29.6,18.35
17031210502,609678,JONES HS,1276.0,14.6,7.54
17031210502,609680,PAYTON HS,1334.0,11.3,5.71
17031210502,609693,WESTINGHOUSE HS,1005.0,9.0,3.96
17031210502,609694,HANCOCK HS,1078.0,21.0,10.19
17031210502,609720,LANE TECH HS,1256.0,6.7,2.76
17031210502,609726,BROOKS HS,1111.0,31.1,20.09
17031210502,609749,NORTHSIDE PREP HS,1303.0,9.2,4.55
17031210502,609751,KING HS,939.0,21.5,12.47
17031210502,609755,YOUNG HS,1297.0,12.1,6.21
17031210502,610391,LINDBLOM HS,1046.0,25.7,15.73
17031210502,610547,SOUTH SHORE INTL HS,901.0,28.2,17.38
17031210601,609678,JONES HS,1276.0,13.2,7.09
17031210601,609680,PAYTON HS,1334.0,9.9,5.27
17031210601,609693,WESTINGHOUSE HS,1005.0,9.7,3.64
17031210601,609694,HANCOCK HS,1078.0,23.7,11.43
17031210601,609720,LANE TECH HS,1256.0,5.5,1.78
17031210601,609726,BROOKS HS,1111.0,29.7,19.65
17031210601,609749,NORTHSIDE PREP HS,1303.0,8.1,3.26
17031210601,609751,KING HS,939.0,20.1,12.03
17031210601,609755,YOUNG HS,1297.0,10.7,5.77
17031210601,610391,LINDBLOM HS,1046.0,24.3,15.29
17031210601,610547,SOUTH SHORE INTL HS,901.0,26.8,16.94
17031210602,609678,JONES HS,1276.0,13.2,7.05
17031210602,609680,PAYTON HS,1334.0,9.9,5.22
17031210602,609693,WESTINGHOUSE HS,1005.0,8.2,3.3
17031210602,609694,HANCOCK HS,1078.0,22.4,10.71
17031210602,609720,LANE TECH HS,1256.0,5.3,2.27
17031210602,609726,BROOKS HS,1111.0,29.8,19.6
17031210602,609749,NORTHSIDE PREP HS,1303.0,8.6,3.5
17031210602,609751,KING HS,939.0,20.1,11.98
17031210602,609755,YOUNG HS,1297.0,10.7,5.72
17031210602,610391,LINDBLOM HS,1046.0,24.3,15.24
17031210602,610547,SOUTH SHORE INTL HS,901.0,26.8,16.89
17031210700,609678,JONES HS,1276.0,12.6,6.71
17031210700,609680,PAYTON HS,1334.0,9.3,4.88
17031210700,609693,WESTINGHOUSE HS,1005.0,8.7,3.5
17031210700,609694,HANCOCK HS,1078.0,23.2,10.91
17031210700,609720,LANE TECH HS,1256.0,4.7,1.94
17031210700,609726,BROOKS HS,1111.0,29.1,19.27
17031210700,609749,NORTHSIDE PREP HS,1303.0,7.9,3.59
17031210700,609751,KING HS,939.0,19.5,11.64
17031210700,609755,YOUNG HS,1297.0,10.1,5.39
17031210700,610391,LINDBLOM HS,1046.0,23.7,14.91
17031210700,610547,SOUTH SHORE INTL HS,901.0,26.2,16.55
17031210800,609678,JONES HS,1276.0,12.9,6.7
17031210800,609680,PAYTON HS,1334.0,9.6,4.88
17031210800,609693,WESTINGHOUSE HS,1005.0,9.9,4.08
17031210800,609694,HANCOCK HS,1078.0,24.3,14.38
17031210800,609720,LANE TECH HS,1256.0,3.7,1.3
17031210800,609726,BROOKS HS,1111.0,29.4,19.26
17031210800,609749,NORTHSIDE PREP HS,1303.0,7.5,3.39
17031210800,609751,KING HS,939.0,19.8,11.64
17031210800,609755,YOUNG HS,1297.0,10.4,5.38
17031210800,610391,LINDBLOM HS,1046.0,24.0,14.9
17031210800,610547,SOUTH SHORE INTL HS,901.0,26.5,16.55
17031210900,609678,JONES HS,1276.0,12.7,6.44
17031210900,609680,PAYTON HS,1334.0,9.3,4.18
17031210900,609693,WESTINGHOUSE HS,1005.0,9.9,3.92
17031210900,609694,HANCOCK HS,1078.0,24.0,14.12
17031210900,609720,LANE TECH HS,1256.0,4.1,1.4
17031210900,609726,BROOKS HS,1111.0,29.2,19.0
17031210900,609749,NORTHSIDE PREP HS,1303.0,8.0,3.66
17031210900,609751,KING HS,939.0,19.6,11.37
17031210900,609755,YOUNG HS,1297.0,10.1,5.12
17031210900,610391,LINDBLOM HS,1046.0,23.7,14.64
17031210900,610547,SOUTH SHORE INTL HS,901.0,26.3,16.29
17031220300,609678,JONES HS,1276.0,12.0,5.97
17031220300,609680,PAYTON HS,1334.0,8.7,4.15
17031220300,609693,WESTINGHOUSE HS,1005.0,8.1,3.39
17031220300,609694,HANCOCK HS,1078.0,22.5,10.79
17031220300,609720,LANE TECH HS,1256.0,4.3,1.75
17031220300,609726,BROOKS HS,1111.0,28.5,18.53
17031220300,609749,NORTHSIDE PREP HS,1303.0,8.2,4.0
17031220300,609751,KING HS,939.0,18.9,10.91
17031220300,609755,YOUNG HS,1297.0,9.5,4.65
17031220300,610391,LINDBLOM HS,1046.0,23.1,14.17
17031220300,610547,SOUTH SHORE INTL HS,901.0,25.6,15.82
17031220400,609678,JONES HS,1276.0,12.4,6.52
17031220400,609680,PAYTON HS,1334.0,9.1,4.69
17031220400,609693,WESTINGHOUSE HS,1005.0,7.8,3.14
17031220400,609694,HANCOCK HS,1078.0,22.3,10.55
17031220400,609720,LANE TECH HS,1256.0,4.3,1.75
17031220400,609726,BROOKS HS,1111.0,28.9,19.08
17031220400,609749,NORTHSIDE PREP HS,1303.0,8.2,4.0
17031220400,609751,KING HS,939.0,19.3,11.46
17031220400,609755,YOUNG HS,1297.0,9.8,5.2
17031220400,610391,LINDBLOM HS,1046.0,23.4,14.72
17031220400,610547,SOUTH SHORE INTL HS,901.0,25.9,16.37
17031220500,609678,JONES HS,1276.0,12.8,6.78
17031220500,609680,PAYTON HS,1334.0,9.5,4.95
17031220500,609693,WESTINGHOUSE HS,1005.0,7.2,2.87
17031220500,609694,HANCOCK HS,1078.0,21.6,10.28
17031220500,609720,LANE TECH HS,1256.0,4.9,2.01
17031220500,609726,BROOKS HS,1111.0,29.3,19.34
17031220500,609749,NORTHSIDE PREP HS,1303.0,8.5,3.91
17031220500,609751,KING HS,939.0,19.7,11.71
17031220500,609755,YOUNG HS,1297.0,10.3,5.46
17031220500,610391,LINDBLOM HS,1046.0,23.9,14.98
17031220500,610547,SOUTH SHORE INTL HS,901.0,26.4,16.62
17031220601,609678,JONES HS,1276.0,14.0,6.93
17031220601,609680,PAYTON HS,1334.0,10.7,5.1
17031220601,609693,WESTINGHOUSE HS,1005.0,7.6,2.96
17031220601,609694,HANCOCK HS,1078.0,20.9,10.11
17031220601,609720,LANE TECH HS,1256.0,6.8,2.58
17031220601,609726,BROOKS HS,1111.0,30.6,19.48
17031220601,609749,NORTHSIDE PREP HS,1303.0,10.5,4.49
17031220601,609751,KING HS,939.0,20.9,11.86
17031220601,609755,YOUNG HS,1297.0,11.5,5.6
17031220601,610391,LINDBLOM HS,1046.0,25.1,15.12
17031220601,610547,SOUTH SHORE INTL HS,901.0,27.6,16.77
17031220602,609678,JONES HS,1276.0,13.4,7.08
17031220602,609680,PAYTON HS,1334.0,10.1,5.25
17031220602,609693,WESTINGHOUSE HS,1005.0,7.7,3.06
17031220602,609694,HANCOCK HS,1078.0,21.5,10.38
17031220602,609720,LANE TECH HS,1256.0,5.5,2.31
17031220602,609726,BROOKS HS,1111.0,29.9,19.63
17031220602,609749,NORTHSIDE PREP HS,1303.0,9.2,4.21
17031220602,609751,KING HS,939.0,20.3,12.01
17031220602,609755,YOUNG HS,1297.0,10.8,5.75
17031220602,610391,LINDBLOM HS,1046.0,24.4,15.28
17031220602,610547,SOUTH SHORE INTL HS,901.0,27.0,16.92
17031220701,609678,JONES HS,1276.0,14.8,7.34
17031220701,609680,PAYTON HS,1334.0,11.5,5.51
17031220701,609693,WESTINGHOUSE HS,1005.0,8.3,3.37
17031220701,609694,HANCOCK HS,1078.0,20.6,9.91
17031220701,609720,LANE TECH HS,1256.0,7.5,2.99
17031220701,609726,BROOKS HS,1111.0,31.3,19.89
17031220701,609749,NORTHSIDE PREP HS,1303.0,10.6,5.15
17031220701,609751,KING HS,939.0,21.7,12.27
17031220701,609755,YOUNG HS,1297.0,12.3,6.01
17031220701,610391,LINDBLOM HS,1046.0,25.9,15.53
17031220701,610547,SOUTH SHORE INTL HS,901.0,28.4,17.18
17031220702,609678,JONES HS,1276.0,15.4,7.87
17031220702,609680,PAYTON HS,1334.0,12.1,6.04
17031220702,609693,WESTINGHOUSE HS,1005.0,8.0,3.53
17031220702,609694,HANCOCK HS,1078.0,19.9,9.76
17031220702,609720,LANE TECH HS,1256.0,7.2,3.34
17031220702,609726,BROOKS HS,1111.0,31.9,20.42
17031220702,609749,NORTHSIDE PREP HS,1303.0,9.5,4.87
17031220702,609751,KING HS,939.0,22.3,12.8
17031220702,609755,YOUNG HS,1297.0,12.9,6.54
17031220702,610391,LINDBLOM HS,1046.0,26.2,13.01
17031220702,610547,SOUTH SHORE INTL HS,901.0,29.0,17.71
17031220901,609678,JONES HS,1276.0,14.9,7.15
17031220901,609680,PAYTON HS,1334.0,11.3,5.52
17031220901,609693,WESTINGHOUSE HS,1005.0,6.9,2.86
17031220901,609694,HANCOCK HS,1078.0,19.2,9.37
17031220901,609720,LANE TECH HS,1256.0,8.6,3.49
17031220901,609726,BROOKS HS,1111.0,31.5,19.71
17031220901,609749,NORTHSIDE PREP HS,1303.0,12.2,6.07
17031220901,609751,KING HS,939.0,21.9,12.09
17031220901,609755,YOUNG HS,1297.0,12.0,5.73
17031220901,610391,LINDBLOM HS,1046.0,24.9,12.25
17031220901,610547,SOUTH SHORE INTL HS,901.0,28.5,17.0
17031220902,609678,JONES HS,1276.0,14.7,7.36
17031220902,609680,PAYTON HS,1334.0,11.4,5.53
17031220902,609693,WESTINGHOUSE HS,1005.0,7.6,3.13
17031220902,609694,HANCOCK HS,1078.0,19.6,9.39
17031220902,609720,LANE TECH HS,1256.0,7.9,3.26
17031220902,609726,BROOKS HS,1111.0,31.2,19.91
17031220902,609749,NORTHSIDE PREP HS,1303.0,10.9,5.42
17031220902,609751,KING HS,939.0,21.6,12.29
17031220902,609755,YOUNG HS,1297.0,12.1,6.03
17031220902,610391,LINDBLOM HS,1046.0,25.7,12.53
17031220902,610547,SOUTH SHORE INTL HS,901.0,28.3,17.2
17031221000,609678,JONES HS,1276.0,14.6,6.97
17031221000,609680,PAYTON HS,1334.0,11.1,5.34
17031221000,609693,WESTINGHOUSE HS,1005.0,6.6,2.67
17031221000,609694,HANCOCK HS,1078.0,19.7,9.6
17031221000,609720,LANE TECH HS,1256.0,8.1,3.34
17031221000,609726,BROOKS HS,1111.0,31.1,19.52
17031221000,609749,NORTHSIDE PREP HS,1303.0,11.8,4.87
17031221000,609751,KING HS,939.0,21.5,11.9
17031221000,609755,YOUNG HS,1297.0,11.9,5.54
17031221000,610391,LINDBLOM HS,1046.0,24.6,12.07
17031221000,610547,SOUTH SHORE INTL HS,901.0,28.2,16.81
17031221100,609678,JONES HS,1276.0,14.1,6.72
17031221100,609680,PAYTON HS,1334.0,10.7,5.08
17031221100,609693,WESTINGHOUSE HS,1005.0,6.1,2.42
17031221100,609694,HANCOCK HS,1078.0,20.2,9.85
17031221100,609720,LANE TECH HS,1256.0,8.1,3.05
17031221100,609726,BROOKS HS,1111.0,30.7,19.27
17031221100,609749,NORTHSIDE PREP HS,1303.0,11.8,4.96
17031221100,609751,KING HS,939.0,21.1,11.65
17031221100,609755,YOUNG HS,1297.0,11.4,5.29
17031221100,610391,LINDBLOM HS,1046.0,24.2,11.81
17031221100,610547,SOUTH SHORE INTL HS,901.0,27.7,16.56
17031221200,609678,JONES HS,1276.0,13.1,6.63
17031221200,609680,PAYTON HS,1334.0,9.8,4.75
17031221200,609693,WESTINGHOUSE HS,1005.0,6.2,2.43
17031221200,609694,HANCOCK HS,1078.0,20.6,9.83
17031221200,609720,LANE TECH HS,1256.0,6.3,2.53
17031221200,609726,BROOKS HS,1111.0,29.6,19.18
17031221200,609749,NORTHSIDE PREP HS,1303.0,9.9,4.44
17031221200,609751,KING HS,939.0,20.0,11.56
17031221200,609755,YOUNG HS,1297.0,10.6,4.96
17031221200,610391,LINDBLOM HS,1046.0,24.2,14.82
17031221200,610547,SOUTH SHORE INTL HS,901.0,26.7,16.47
17031221300,609678,JONES HS,1276.0,13.3,6.61
17031221300,609680,PAYTON HS,1334.0,10.0,4.78
17031221300,609693,WESTINGHOUSE HS,1005.0,7.0,2.7
17031221300,609694,HANCOCK HS,1078.0,21.5,10.1
17031221300,609720,LANE TECH HS,1256.0,6.3,2.32
17031221300,609726,BROOKS HS,1111.0,29.8,19.17
17031221300,609749,NORTHSIDE PREP HS,1303.0,10.1,4.42
17031221300,609751,KING HS,939.0,20.2,11.54
17031221300,609755,YOUNG HS,1297.0,10.8,5.29
17031221300,610391,LINDBLOM HS,1046.0,24.4,14.81
17031221300,610547,SOUTH SHORE INTL HS,901.0,26.9,16.45
17031221400,609678,JONES HS,1276.0,12.7,5.75
17031221400,609680,PAYTON HS,1334.0,9.4,3.91
17031221400,609693,WESTINGHOUSE HS,1005.0,7.8,3.03
17031221400,609694,HANCOCK HS,1078.0,22.2,10.44
17031221400,609720,LANE TECH HS,1256.0,6.2,2.29
17031221400,609726,BROOKS HS,1111.0,29.2,18.31
17031221400,609749,NORTHSIDE PREP HS,1303.0,10.1,4.55
17031221400,609751,KING HS,939.0,19.6,10.69
17031221400,609755,YOUNG HS,1297.0,10.2,4.43
17031221400,610391,LINDBLOM HS,1046.0,23.8,13.95
17031221400,610547,SOUTH SHORE INTL HS,901.0,26.3,15.6
17031221500,609678,JONES HS,1276.0,12.0,5.96
17031221500,609680,PAYTON HS,1334.0,8.7,4.13
17031221500,609693,WESTINGHOUSE HS,1005.0,8.9,3.61
17031221500,609694,HANCOCK HS,1078.0,23.3,11.02
17031221500,609720,LANE TECH HS,1256.0,6.2,2.15
17031221500,609726,BROOKS HS,1111.0,28.5,18.52
17031221500,609749,NORTHSIDE PREP HS,1303.0,10.3,4.73
17031221500,609751,KING HS,939.0,18.9,10.9
17031221500,609755,YOUNG HS,1297.0,9.5,4.64
17031221500,610391,LINDBLOM HS,1046.0,23.1,14.16
17031221500,610547,SOUTH SHORE INTL HS,901.0,25.6,15.81
17031221600,609678,JONES HS,1276.0,11.4,5.35
17031221600,609680,PAYTON HS,1334.0,8.1,3.53
17031221600,609693,WESTINGHOUSE HS,1005.0,8.2,3.41
17031221600,609694,HANCOCK HS,1078.0,22.4,10.63
17031221600,609720,LANE TECH HS,1256.0,6.6,2.24
17031221600,609726,BROOKS HS,1111.0,27.9,17.91
17031221600,609749,NORTHSIDE PREP HS,1303.0,11.0,4.94
17031221600,609751,KING HS,939.0,18.3,10.29
17031221600,609755,YOUNG HS,1297.0,8.8,4.03
17031221600,610391,LINDBLOM HS,1046.0,22.4,13.55
17031221600,610547,SOUTH SHORE INTL HS,901.0,25.0,15.2
17031222200,609678,JONES HS,1276.0,11.6,5.15
17031222200,609680,PAYTON HS,1334.0,7.8,3.31
17031222200,609693,WESTINGHOUSE HS,1005.0,7.6,3.18
17031222200,609694,HANCOCK HS,1078.0,21.2,10.01
17031222200,609720,LANE TECH HS,1256.0,7.7,2.95
17031222200,609726,BROOKS HS,1111.0,28.1,17.7
17031222200,609749,NORTHSIDE PREP HS,1303.0,12.1,5.23
17031222200,609751,KING HS,939.0,18.5,10.08
17031222200,609755,YOUNG HS,1297.0,8.6,3.51
17031222200,610391,LINDBLOM HS,1046.0,22.6,10.65
17031222200,610547,SOUTH SHORE INTL HS,901.0,25.2,14.99
17031222500,609678,JONES HS,1276.0,12.3,5.99
17031222500,609680,PAYTON HS,1334.0,8.6,4.16
17031222500,609693,WESTINGHOUSE HS,1005.0,5.5,2.26
17031222500,609694,HANCOCK HS,1078.0,19.9,9.66
17031222500,609720,LANE TECH HS,1256.0,6.7,2.63
17031222500,609726,BROOKS HS,1111.0,28.8,18.55
17031222500,609749,NORTHSIDE PREP HS,1303.0,10.6,4.88
17031222500,609751,KING HS,939.0,19.2,10.93
17031222500,609755,YOUNG HS,1297.0,9.3,4.36
17031222500,610391,LINDBLOM HS,1046.0,23.4,14.19
17031222500,610547,SOUTH SHORE INTL HS,901.0,25.9,15.84
17031222600,609678,JONES HS,1276.0,12.8,6.24
17031222600,609680,PAYTON HS,1334.0,9.0,4.41
17031222600,609693,WESTINGHOUSE HS,1005.0,5.0,2.0
17031222600,609694,HANCOCK HS,1078.0,19.4,9.41
17031222600,609720,LANE TECH HS,1256.0,7.4,2.88
17031222600,609726,BROOKS HS,1111.0,29.3,18.8
17031222600,609749,NORTHSIDE PREP HS,1303.0,11.1,4.79
17031222600,609751,KING HS,939.0,19.7,11.18
17031222600,609755,YOUNG HS,1297.0,9.8,4.61
17031222600,610391,LINDBLOM HS,1046.0,23.0,11.4
17031222600,610547,SOUTH SHORE INTL HS,901.0,26.4,16.09
17031222700,609678,JONES HS,1276.0,13.4,6.54
17031222700,609680,PAYTON HS,1334.0,9.6,4.7
17031222700,609693,WESTINGHOUSE HS,1005.0,5.3,2.03
17031222700,609694,HANCOCK HS,1078.0,19.5,9.47
17031222700,609720,LANE TECH HS,1256.0,9.1,3.44
17031222700,609726,BROOKS HS,1111.0,29.9,19.09
